state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(mink-true)	tmrca(mink-false)	age(mink-true)	age(mink-false)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(C_AA075371.1_2022)	age(C_AA075373.1_2022)	age(C_AA085193.1_2022)	age(C_AA085190.1_2022)	age(C_AA085191.1_2022)	age(C_AA085194.1_2014)	age(MN611520.1_2018-03)	age(OQ175231.1_2017)	age(OQ175264.1_2016)	age(OQ175288.1_2017)	age(OQ175290.1_2018)	age(OQ175292.1_2019)	age(OQ175293.1_2020)	age(OQ175294.1_2020)	age(OQ175295.1_2020)	age(OQ175296.1_2020)	age(OQ175297.1_2020)	age(OQ175298.1_2020)	age(OQ175299.1_2020)	age(OQ175300.1_2010)	age(OQ175301.1_2019)	age(OQ715761.1_2017)	age(EF065510.1_2006)	age(NC_009020.1_2006)	age(KJ473820.1_2013)	age(MZ328297.1_2016)	age(OQ175287.1_2016)	age(OQ175289.1_2017)	treeLikelihood	branchRates	coalescent
700000	-3280.5996390210275	-671.4355108669854	-2609.1641281540424	106.85401835275856	1915.1459816472413	900.9303003644357	20.047399936188246	0.41100273082628874	2001.9526000638118	2001.9526000638118	204.68902102213357	0.8359977530853709	1.6968918066707595	0.20227972736079758	0.11142785246322469	2.668379085495939	0.4850237749239128	0.23369173931306841	0.18897638177298218	0.2094233053727681	0.36790857354118145	0.1424540975674911	0.0014923853107259339	4.797129659323422E-4	0.0015777590161441925	0.30756563123968117	0.12559645500575214	0.0	0.0	0.0	0.0	0.0	7.865285039507954	3.797431932260397	4.586658474779966	5.832185713021916	4.758293446255631	3.8456627626257736	2.3239796666751418	1.0431919626008628	1.5648253961839864	1.8610019165591702	1.354519132743126	1.0343558917428457	1.201005396835671	1.811424128365666	11.876703616666376	2.35568011654659	4.306190332831912	15.920260459232452	15.831373260611528	8.893640086015994	5.136231147850219	5.854166410752326	4.309767982279744	-2609.1641281540424	-394.0056396740822	-274.49302525249175
1400000	-3259.2528872094126	-657.7998664208794	-2601.453020788533	91.59601927067128	1930.4039807293286	775.4182468295752	10.930144721751494	2.663133868853291	2011.0698552782485	2011.0698552782485	128.98327045587288	0.5711705172471772	1.7886394077198038	0.28520457588964154	0.12236231791485357	2.9614058822970875	0.2712172989314402	0.23984377830812104	0.1826423542448204	0.19259854620582195	0.3849153212412345	0.16122525953013558	0.002112561515834579	0.0026084338569580872	0.001997000199840389	0.9096271333525769	0.0567654988425874	0.0	0.0	0.0	0.0	0.0	7.058962071882847	3.8108847289662515	4.489971338394563	5.042813609193571	4.796500491908214	3.9322539638022955	2.867785613391307	1.3379100245798186	1.5898128779601106	1.872337659738729	1.0879351270156112	1.5517680704553767	1.6121542885568938	1.9511824924006236	11.606267449569643	2.4129286697003676	4.705620136011999	15.482036104029795	15.091597810787535	8.519634504700718	5.197000943377333	5.499327426095933	4.727827798659617	-2601.453020788533	-394.0056396740822	-257.6046613575541
2100000	-3290.164703013207	-687.061277522267	-2603.10342549094	190.40337136661728	1831.5966286333828	1367.6146753172654	28.927007231154697	2.4430224292414366	1993.0729927688453	1993.0729927688453	319.5562190306888	0.7567975282438003	1.3986530560593884	0.3103348753372052	0.16758552836516483	3.125515651139994	0.24111336085444574	0.2431849029644496	0.17186165334332462	0.2205249171654445	0.3644285265267788	0.13945905254227928	8.976212607057951E-4	3.420141061778304E-4	8.757886161265437E-4	0.3928989427482021	-0.060069603957238704	0.0	0.0	0.0	0.0	0.0	7.657906578247959	3.7963946451524655	4.889121350678589	5.08864338733436	4.430078102251584	3.7938526442594935	2.9309493133233833	1.9127533199167246	1.548154181185172	1.4615862420624115	1.0281392445143374	1.7474470818361745	1.1380972878129474	1.4110498272767285	11.723418437567476	2.60307040944757	4.825962499910895	15.953846975054661	15.966043404389644	8.405510820842634	5.374383436584291	5.835213067205814	4.474076807593109	-2603.10342549094	-394.0056396740822	-290.9557838602584
2800000	-3265.207668799995	-678.0031844314315	-2587.204484368564	198.7940895900334	1823.2059104099667	1183.4163091278215	31.073963514393235	1.1804990648551683	1990.9260364856068	1990.9260364856068	307.6937432064741	0.36265747780738267	1.2670679714021416	0.21066719612887974	0.1588314535404955	3.7704622579932474	0.23031364312786595	0.24679409678368433	0.17029386551167353	0.23041352425829006	0.3524985134463488	0.1315374568925736	0.0014987054441922198	0.0013181727086835717	0.0013527079576108434	0.7773951357908984	-0.06127179397899517	0.0	0.0	0.0	0.0	0.0	7.458290858157896	3.8083108075753622	4.932190964289973	5.146409765047327	4.9290225911309316	3.859467335598065	2.0309918505321733	1.2041573638202947	1.9769380891061812	1.8537667277160101	1.6660940160562179	1.1286381690770018	1.2805380343256352	1.7079897856730275	11.329661800229914	2.96539056409193	4.169565746898017	15.606427709841082	15.706030490514047	8.735105131103607	5.049039038211121	5.478007790131811	4.837685222022721	-2587.204484368564	-394.0056396740822	-281.43385431863436
3500000	-3307.4944745779385	-704.938993000812	-2602.5554815771266	389.23359185073156	1632.7664081492685	2207.9979579948904	33.83340241147424	3.1549621332269635	1988.1665975885257	1988.1665975885257	490.8998188158419	0.2454686872066826	1.3992599655415305	0.24305431848558431	0.08554340798977658	3.608189258456891	0.4184843623195428	0.27294245052921745	0.17658771384479666	0.20059711896375176	0.3498727166622317	0.12350214544717127	7.274365807110803E-4	1.6448702968383552E-5	7.217079461823144E-4	0.021198201779541646	0.06140455556827235	0.0	0.0	0.0	0.0	0.0	7.537245358478909	3.7671366149475554	4.130502766221858	5.966900037474117	4.016469826310907	3.1386593693555365	2.529673707200529	1.1647681758133221	1.2689285951181128	1.3279448601930595	1.2348366470386671	1.2824800984481661	1.485404834264067	1.298447987040794	11.727216684483942	2.645284861113322	4.508027451665337	15.632161172466196	15.352726190651094	8.60960171616384	5.714185133073366	5.276105717674865	4.113831683720669	-2602.5554815771266	-394.0056396740822	-308.34108409070143
4200000	-3263.5904802461664	-686.1487754238126	-2577.4417048223536	296.80518266792865	1725.1948173320714	1538.4501051150387	21.255307929639955	1.1830819076710721	2000.74469207036	2000.74469207036	371.9206087167988	0.5822028940943691	1.2090171029661987	0.32908076449111406	0.09844813451514628	3.5785211754827535	0.20272992845043922	0.2487217366178846	0.1568362045533984	0.24530625216932442	0.3491358066593898	0.15087209908728522	0.0012090158510685636	4.917265286434748E-4	9.625666549517912E-4	0.42683558871640537	0.0246344294788418	0.0	0.0	0.0	0.0	0.0	7.758958852523197	3.816441887174888	4.015072738742504	5.194420967713934	4.61542174267549	3.1646471299570087	2.5977024592885116	1.1294618825508822	1.1615908585630614	1.8599747423871977	1.3084550747484087	1.5228668353453978	1.3896691998680426	1.2468594235171542	11.889626451292196	2.1213048662415823	4.550093166652535	15.701488634667038	15.91913491467989	8.35223602850028	5.3327275614841625	5.789273099262745	4.883367588592043	-2577.4417048223536	-394.0056396740822	-289.8972613955156
4900000	-3262.1806304509455	-669.1360348282292	-2593.0445956227163	225.21573217483441	1796.7842678251657	1163.029765210078	20.39878462917372	1.2996869061608745	2001.6012153708264	2001.6012153708264	184.78470078215503	0.48393276218353115	0.985682701872785	0.3656353709792222	0.10993904482724792	3.7863687815188527	0.2684413386183704	0.2727353074354324	0.15815363157975398	0.25341971698366567	0.3156913440011437	0.1457261120948797	0.0014810472227106115	9.238008044547488E-4	0.001254511087853086	0.5321258282476747	0.13469422007423004	0.0	0.0	0.0	0.0	0.0	7.304089735493639	3.7897363433965516	4.273962484525162	5.750236801299308	4.383234420841173	3.7051949102396993	2.914183083979805	1.277054897200114	1.218808277583962	1.9831847037315606	1.1885780784482527	1.1016370080608233	1.644860653613124	1.9294321059919612	11.158124378262029	2.8246908918774882	4.240117452581224	15.587643709625757	15.35952034303436	8.237390783569964	5.352306221029443	5.48544695240429	4.931096602028875	-2593.0445956227163	-394.0056396740822	-272.0114694982856
5600000	-3295.167144771713	-705.0282036327826	-2590.1389411389305	179.4967052663796	1842.5032947336204	1733.2446092205014	38.52554873764895	0.21141650315732974	1983.474451262351	1983.474451262351	309.05369664870375	0.42504233335873587	0.9721861792057558	0.263305402917085	0.08013514217703331	3.9407504941983063	0.31858044814309466	0.26933630891477744	0.16534860502557475	0.22808106944552375	0.33723401661411934	0.13941745220040336	6.914668887185403E-4	2.387105705076735E-4	7.190108770391813E-4	0.359742172685792	0.23625506008931738	0.0	0.0	0.0	0.0	0.0	7.804178919654479	3.826258381094044	4.459111875262275	5.442521470862975	4.124778619319771	3.193306055674176	2.8593075824035927	1.9229684768209339	1.2508425375707417	1.8640481274950662	1.2616932335718896	1.7254480024048944	1.9609742679885072	1.961045469219498	11.475725212204873	2.5671339343757156	4.169586756697061	15.83568896453917	15.897732094773907	8.750034647370578	5.19032634799086	5.007697961891807	4.936479102001549	-2590.1389411389305	-394.0056396740822	-308.7537104928099
6300000	-3286.5797834091964	-691.9583299193714	-2594.621453489825	202.8738087460293	1819.1261912539708	1468.6218332567037	29.671500708387146	0.12199444463996649	1992.3284992916128	1992.3284992916128	354.8349731131807	0.36118048603356956	0.622291023703529	0.252934454102044	0.22777373030559026	4.369835394864616	0.16598491099066512	0.28428669418226854	0.14967855548011796	0.25418933401907273	0.3118454163185349	0.17447041772932717	9.276464761728547E-4	2.661602403942362E-4	0.0010020255247610512	0.25877579449710536	-0.017771459273360588	0.0	0.0	0.0	0.0	0.0	7.799213810907792	3.7956630570435115	4.292253299979712	5.596482494310349	4.411317456300121	3.2039831552572036	2.5925807858938366	1.386536917474201	1.9318818201528303	1.7182740149780873	1.0666819371280911	1.5057806552374786	1.137344723450052	1.1012131169205326	11.155518048183012	2.6538437684274703	4.608713479323551	15.053891582122306	15.649906052019	8.72867003570862	5.668854104657614	5.772405929451339	4.683475422297073	-2594.621453489825	-394.0056396740822	-295.76450848828074
7000000	-3289.73763948112	-693.9226295579767	-2595.8150099231434	298.5773651916401	1723.4226348083598	1766.6922735642968	36.93594772953827	1.266499677691419	1985.0640522704616	1985.0640522704616	289.42873842624795	0.5928826395422095	0.5919670047551717	0.2342575578307651	0.08782328112347755	4.306319242996842	0.1867502737515575	0.290039170250914	0.15354734641891746	0.23838746680426856	0.31802601652589346	0.13977626802393267	7.974105151234192E-4	2.511428889128785E-4	7.407730618373529E-4	0.29936405564092183	0.04391338759458544	0.0	0.0	0.0	0.0	0.0	7.162301309987431	3.8360344649883134	4.331079126186023	5.462796253412833	4.0973163266506445	3.0701813170949146	2.133891391728991	1.3551569959638712	1.1912863683282562	1.77385467724896	1.5798353816511583	1.990896894332307	1.9105102993320173	1.4626954164639103	11.253896241002924	2.274688925430333	4.330512643105907	15.621676178314233	15.400954164543965	8.698140830514713	5.038668654741599	5.021425626571685	4.744762295615276	-2595.8150099231434	-394.0056396740822	-297.742747532596
