state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(mink-true)	tmrca(mink-false)	age(mink-true)	age(mink-false)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(C_AA075371.1_2022)	age(C_AA075373.1_2022)	age(C_AA085193.1_2022)	age(C_AA085190.1_2022)	age(C_AA085192.1_2022)	age(C_AA085194.1_2014)	age(OQ175264.1_2016)	age(OQ175290.1_2018)	age(OQ175294.1_2020)	age(OQ175295.1_2020)	age(OQ175296.1_2020)	age(OQ175300.1_2010)	age(EF065510.1_2006)	age(NC_009020.1_2006)	age(KJ473820.1_2013)	age(MN611520.1_2018-03)	age(MZ328297.1_2016)	age(OQ175231.1_2017)	age(OQ175287.1_2016)	age(OQ175288.1_2017)	age(OQ175292.1_2019)	age(OQ175293.1_2020)	age(OQ175299.1_2020)	age(OQ175301.1_2019)	age(OQ715761.1_2017)	age(DQ648790.1_2005)	treeLikelihood	branchRates	coalescent
700000	-2484.0688080970795	-896.3274197947871	-1587.7413883022925	219.17191569262792	1802.8280843073721	2245.7558071127733	17.577948644302065	2.7682644242270764	2004.422051355698	2019.231735575773	452.47282408138244	0.7616676117347795	1.6439216083486525	0.4310881468795623	0.9205364629623595	2.0992401214230063	0.1435460486516307	0.24142527879311637	0.24268854251902064	0.15139072923627012	0.3644954494515938	0.19938386354469437	0.0016039119212522285	0.002081118455194489	0.002272323811641809	1.2551673900538733	0.26233673365225474	0.0	0.0	0.0	0.0	0.0	7.517853061331245	5.408190362385348	3.18538095275058	1.4440462699114303	1.7693260439528857	1.8118025763936934	11.849772541537943	15.186795575802387	15.709080994439281	8.445592014761676	3.8018944010049056	5.476624100959083	4.573035404332977	5.077256099129786	4.15324838192201	2.9244166839974213	1.4341676310756981	1.432928486887953	2.2662844298340152	4.773631438792087	16.657100722753352	-1587.7413883022925	-505.67017252941577	-387.4583908091629
1400000	-2463.201098257915	-879.2327293180733	-1583.9683689398416	179.06664159286595	1842.9333584071342	1817.0619278198067	11.793173087879175	1.4696885255931966	2010.2068269121207	2020.5303114744067	322.3581032343878	0.4579780380432696	1.4078285607124859	0.4702531524414356	1.175409251373932	2.470832147367945	0.017698850060920524	0.26276328961196327	0.2375049808931053	0.1640940071868553	0.33563772230807637	0.23830657044526962	0.0025588655821845805	0.0034893268362238337	0.0037710830901401204	1.203447695344857	0.11674268993318146	0.0	0.0	0.0	0.0	0.0	7.463692667523585	5.205643802840447	3.801383379407684	1.8459033781921534	1.7892279670037567	1.6743823844321652	11.862924178212937	15.527918725829032	15.130823708106407	8.873137178110271	3.794456248499206	5.40468211112956	4.092732899460388	5.394445705540236	4.683159490841319	2.512109318818934	1.9115992963547215	1.4272394066683374	2.3726183286173352	4.728318555710361	16.412830795006773	-1583.9683689398416	-505.67017252941577	-366.415661116128
2100000	-2525.7701911365757	-930.7573643602859	-1595.0128267762896	412.0580143010871	1609.941985698913	4049.7374754246266	111.18653044331317	3.0730637099862106	1910.8134695566869	2018.9269362900138	841.7004949881858	0.4373070078603476	1.2332177488541858	0.3385561910915731	1.374517770673672	2.498811219598333	0.11759006192186874	0.308055728244053	0.23434805357233002	0.15339182225114675	0.3042043959324707	0.1800040653208126	0.0018865538234660863	0.0035716471522430674	0.002478869616290945	1.652655726504117	0.3263939665972483	0.0	0.0	0.0	0.0	0.0	7.395025003483372	5.0748566859716	3.177062289579705	1.5659007603689328	1.5769211179984823	1.2707751178168998	11.62701503179056	15.428205058982009	15.232359665583493	8.408976295953819	3.789730198275378	5.1378217267358615	4.5876095907264896	5.499394367306055	4.153852847766616	2.4082322680489594	1.0960759770573174	1.6822343470323153	2.5446094015050944	4.075160466321721	16.653559990331217	-1595.0128267762896	-505.67017252941577	-419.40401795218537
2800000	-2467.534833954439	-888.3697923401962	-1579.165041614243	374.3130828736406	1647.6869171263593	2371.077870100874	21.23144618536925	0.4485880535935288	2000.7685538146306	2021.5514119464065	380.90190834646774	0.8733516948054023	1.3607777062315611	0.45836212775384944	0.9150852896043707	2.3887392024573924	0.0036839791474147284	0.24353547202722325	0.26209939556255624	0.17128198091864338	0.32308315149157685	0.2357127305782491	0.001965760615321956	0.001133881835181547	0.0029251300357499327	0.556033965619172	0.06396248250033097	0.0	0.0	0.0	0.0	0.0	7.517911988305724	5.85429046514715	3.549254013687573	1.6869228280409843	1.2758488480818322	1.1437886171792346	11.624749342095347	15.652017327162591	15.175938931359301	8.231105087683192	3.776559455625043	5.250889682477261	4.331952621948641	5.64105676335512	4.028104643645051	2.0361853465593427	1.3779728113316536	1.8185409154139744	2.269304711777716	4.5898607183227025	16.187454238194817	-1579.165041614243	-505.67017252941577	-378.48688725776884
3500000	-2486.65037971618	-902.5051047883964	-1584.1452749277837	924.5302415261842	1097.4697584738158	3818.387458668453	39.341473952788014	0.5518889585176829	1982.658526047212	2021.4481110414822	417.6143789145359	0.761560839897272	1.2912493310319082	0.35787643551147597	0.7827326118824715	2.7181784449017363	0.08840233677512002	0.22675907997493938	0.25160169887246325	0.18060536696072113	0.34103385419187615	0.21150371891301578	0.0019304876256805278	0.0011757278769972978	0.0027019163890348538	0.6077541259578917	-0.12274990950173549	0.0	0.0	0.0	0.0	0.0	7.049855332392102	5.781124888836198	3.3482024892141173	1.9757565775930075	1.7940191833113843	1.9293894350332956	11.945724150188505	15.729012617794673	15.045361020920279	8.801446435941303	3.782593686063104	5.433731929899084	4.754150363313533	5.068293323575148	4.529586038549813	2.4397397550005726	1.4192531677716795	1.594852557172473	2.736113207141951	4.5273431103208015	16.708874815605622	-1584.1452749277837	-505.67017252941577	-392.71646259045974
4200000	-2466.2961194438985	-878.1983133553676	-1588.097806088531	743.5927389098475	1278.4072610901526	2869.5181206875486	14.679884490479482	0.8589473954844442	2007.3201155095205	2021.1410526045156	294.12321824531966	0.651500475561675	1.5931944703085885	0.45326014380775015	0.5552967450312725	2.5808044918545865	0.16594367343611055	0.28065431839760663	0.23628682193114892	0.17926194876680548	0.3037969109044408	0.2624597543958584	0.00257383978538672	8.124712781386796E-4	0.0027042751691530686	0.31542578566632706	-0.0839186295651258	0.0	0.0	0.0	0.0	0.0	7.357690179153129	5.8175126884128385	3.1332233643763114	1.4693241044611014	1.2607542870740434	1.6278533583066164	11.991128263246706	15.36256506148548	15.980206852253298	8.362389192527473	3.789317629430093	5.566846630492921	4.85146449087041	5.813782340607578	4.229257782622041	2.242268074810343	1.0633293301642421	1.7891757229081362	2.7925844553770256	4.317055667159761	16.803525553215643	-1588.097806088531	-505.67017252941577	-365.2397546832653
4900000	-2476.0748263429623	-894.7055503216112	-1581.369276021351	1169.136414576205	852.863585423795	4245.520536236952	14.883430783259291	2.6965305912460638	2007.1165692167408	2019.303469408754	384.894785564744	0.8155696587506135	1.4177554552181093	0.6789420051318451	0.3684482475962575	2.713782235915031	0.005502397388135555	0.2697468178518507	0.2561070331215168	0.1840690460179563	0.2900771030086774	0.2742888620816286	0.0014341065060772457	7.252254987340977E-4	0.0015528659775783536	0.5696377859982537	-0.04235052984083586	0.0	0.0	0.0	0.0	0.0	7.593546822952334	5.356938681105368	3.7242962892476643	1.3043313258176208	1.3888449438923778	1.1377949122319297	11.163381766463361	15.155842452256753	15.966409749755602	8.249455748320589	3.760273270709421	5.396132052891175	4.457892785404517	5.5740245181849915	4.921477003048639	2.230428403709233	1.0296639900560656	1.386679929082295	2.3531051795220237	4.179341361755903	16.053924172987458	-1581.369276021351	-505.67017252941577	-386.226960261917
5600000	-2491.1199920674208	-909.2142479741196	-1581.9057440933013	1651.2427113671529	370.7572886328471	5757.715952877192	57.43262600836891	8.303934161166817	1964.567373991631	2013.6960658388332	682.9298163571799	0.4240666831118993	1.055016126319851	0.3547621174568435	0.6058167776336907	3.4010488139758466	0.15928948150186129	0.29209624254112787	0.24201760529293218	0.18588230444729695	0.2800038477186447	0.2311117285496416	0.0016287787021222512	7.337957722713784E-4	0.0018437438508303703	0.3783328622067893	0.15943219497146763	0.0	0.0	0.0	0.0	0.0	7.791458634935617	5.268786913826771	3.030026860350608	1.8719535490421	1.2094828727346958	1.9089067909793769	11.613899781354537	15.4983906606888	15.595027937080323	8.06680201438808	3.8358341294084743	5.002139898365686	4.144502156143357	5.6356478665957	4.182624198249307	2.383624790246329	1.6563388569320734	1.4503709202190231	2.929075656858321	4.919906200394937	16.83065512962329	-1581.9057440933013	-505.67017252941577	-399.28498235283536
6300000	-2460.2695286340895	-877.6449661059927	-1582.6245625280967	411.7263993452135	1610.2736006547866	2298.6862922480004	17.598144128475926	1.904078842768262	2004.401855871524	2020.0959211572317	330.88661621507543	0.676472424404587	1.1841239025408263	0.3576201104921801	0.3792919333939856	3.3338597666812215	0.06863186248719257	0.2523968885195514	0.22547626599058634	0.24548825424053888	0.2766385912493263	0.3056535637702284	0.002061350424600507	0.001068681484753323	0.0025948251452856106	0.5669720085578047	0.1995747004222703	0.0	0.0	0.0	0.0	0.0	7.043812515842932	5.138256449061387	3.8050316149267083	1.454921510336865	1.5697584515771528	1.796601734221188	11.798754064649206	15.294414370235287	15.899448089279938	8.921989078166272	3.8237938004913685	5.545206886042	4.3931188359979485	5.234079659152398	4.256003627145884	2.6006921223734594	1.957621746360544	1.0588927861369297	2.040378912944097	4.912429031595737	16.756675247613206	-1582.6245625280967	-505.67017252941577	-367.30361593650565
7000000	-2457.7093132804	-882.3543857212646	-1575.3549275591351	988.9731706998944	1033.0268293001056	3376.5750340850373	19.125126445534374	1.2816025983904398	2002.8748735544657	2020.7183974016095	335.26120754717573	0.49261705629409686	0.6019308573072668	0.3842533268861122	0.8838880679166117	3.58249940765642	0.05481128393948489	0.2340737081470083	0.20248585505572791	0.24376226100349174	0.3196781757937759	0.3144610891614459	0.0023742477670176685	8.55867734771026E-4	0.0017492137065631798	0.3592905687306449	0.04024657163298916	0.0	0.0	0.0	0.0	0.0	7.313179295090404	5.5710231741425	3.876866939450996	1.1792867532360283	1.586273751419995	1.6308212417550338	11.430174597141384	15.255518217281816	15.454912790701977	8.859496758318695	3.8184642540380054	5.845460999361356	4.7488396862846125	5.41490060616664	4.783637437764059	2.328131333718538	1.0007647221717404	1.1529036879753898	2.8248192713868137	4.516569018629461	16.070224299693617	-1575.3549275591351	-505.67017252941577	-370.4688093959953
7700000	-2510.335199275289	-922.443051410847	-1587.892147864442	1593.9262897787103	428.07371022128973	5922.8178787250135	29.682819932899573	3.3460842557409856	1992.3171800671005	2018.653915744259	644.1400551750085	0.5985881264783105	0.6059795172894806	0.4538352010801132	0.5619115542287266	3.7037604015822447	0.07592519934111483	0.26288812179398	0.2081339199135924	0.2398808607949357	0.2890970974974951	0.338557633333025	0.0010515298916044745	1.8370250896973696E-4	0.0011767908644795648	0.1801516991141716	0.08629129617003313	0.0	0.0	0.0	0.0	0.0	7.928863300345694	5.230183963626505	3.4899017169978315	1.5685051434172324	1.016414524998555	1.9657777894341186	11.341838674517133	15.493926298408303	15.261970118445745	8.022571055449015	3.817912494488256	5.536519644516561	4.439529874467821	5.217753279992201	4.883526784103929	2.62667788842502	1.2581941372473437	1.9237888073688123	2.4212337268424706	4.832996370603461	16.099703172459982	-1587.892147864442	-505.67017252941577	-413.2607210061009
8400000	-2439.7984511454956	-879.6196267827929	-1560.1788243627027	465.30686033783934	1556.6931396621608	2293.822397416909	19.777425117644306	1.533043227471963	2002.2225748823557	2020.466956772528	323.95354718792385	0.6281177142555534	1.040372948190845	0.44528929284656554	0.6491534921710237	3.2243651486308718	0.012701403905131747	0.29237852169072603	0.19680911949394034	0.20679154052311602	0.30402081829221983	0.2650322411832147	0.0023340214923357992	0.0012524317278828872	0.002416863283831998	0.5716891735450076	-0.06932495275285652	0.0	0.0	0.0	0.0	0.0	7.149540786046835	5.75495297582352	3.56769613241522	1.396522965688816	1.8190276054972214	1.794696380460481	11.744139892349324	15.700693425285706	15.05636958849757	8.141829007271802	3.771700114420623	5.634624566564118	4.20341490182034	5.505771948039676	4.5290072295643204	2.9737003586505537	1.6178151452664298	1.0389448530057668	2.2107365339368257	4.322615106008104	16.255609274510423	-1560.1788243627027	-505.67017252941577	-368.0561594952867
9100000	-2462.2453705839534	-878.5909470297	-1583.6544235542535	741.0051592577859	1280.9948407422141	3099.9191439615556	17.77991514484853	0.19083681503437505	2004.2200848551515	2021.8091631849657	408.5698874608375	0.8780495262637225	0.720793132186058	0.641144336298683	0.4034272485773815	3.3350750446822124	0.02151071199193099	0.2118269603087418	0.2199655987322891	0.2567233783145645	0.3114840626444077	0.2303266435647004	0.002303948390027563	0.001037325467066206	0.002502240265092538	0.4296816465074269	-0.04487161915909043	0.0	0.0	0.0	0.0	0.0	7.729579218502688	5.710833037753042	3.35869802206005	1.8524758875553722	1.50584778557735	1.837950446315967	11.202731341860911	15.66920288871553	15.070158222201615	8.991334033181682	3.8296298837054907	5.980463711770721	4.607437823462977	5.355832406881716	4.706836076705161	2.485217337640142	1.2208875060091364	1.2140616308960608	2.356800221964917	4.73331994368231	16.827624300531465	-1583.6544235542535	-505.67017252941577	-367.1200891836954
9800000	-2475.620533740303	-879.3779327350795	-1596.2426010052236	876.3199570565475	1145.6800429434525	2937.141807677452	16.897300901847235	4.394432862760906	2005.1026990981527	2017.6055671372392	362.4501529399576	0.7807873547644208	1.0361927830366287	0.6299350933724148	0.5338546955060082	2.9850363714903083	0.03419370183021081	0.24382348226380524	0.23252740144114326	0.21499073502845994	0.30865838126659517	0.24316883610438056	0.0024874794610822743	0.0020470043879419705	0.002116534281193949	0.6788990831207479	-0.06057926658695537	0.0	0.0	0.0	0.0	0.0	7.846912453352841	5.242806158021032	3.635859602673515	1.9250583208913832	1.7993686956620845	1.8429993039670416	11.25005036468545	15.735843545832124	15.416402013450487	8.821109805293851	3.838077769323995	5.647768520657614	4.603156731076969	5.7399694261222285	4.137909007570569	2.1903871008562192	1.6712532881055329	1.640980541358037	2.2257412476793577	4.547610995963914	16.270333840391338	-1596.2426010052236	-505.67017252941577	-366.95088430150685
10500000	-2488.560045839694	-909.7861174351615	-1578.7739284045326	1659.6501174132927	362.3498825867073	5523.715226609398	19.303062953283014	0.19995881097750387	2002.696937046717	2021.8000411890225	659.868526024622	0.38478059837737444	0.9701437437573975	0.5187722209017563	0.7920533209824006	3.3258217057898345	0.008428410191229278	0.30490088688270084	0.21778987998532856	0.18253262129580558	0.2947766118361698	0.2743107197177756	0.0017054411916274353	6.662740467605948E-4	0.0016526061819499202	0.3223691517084066	-0.05637031649949664	0.0	0.0	0.0	0.0	0.0	7.537808194575516	5.3750117100463255	3.4508874754531362	1.3200588326945382	1.3411654992353228	1.3585411839323545	11.395666708950827	15.27319190343043	15.72280374759918	8.728301924526225	3.810766197427233	5.035761087345308	4.449529684052021	5.711718422005374	4.522777270559046	2.3639301164035573	1.0461453919116976	1.1368498116804313	2.927246319214374	4.897745284960537	16.76550361602574	-1578.7739284045326	-505.67017252941577	-399.6704079939419
