state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(mink-true)	tmrca(mink-false)	age(mink-true)	age(mink-false)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(C_AA075371.1_2022)	age(C_AA075373.1_2022)	age(C_AA085193.1_2022)	age(C_AA085190.1_2022)	age(C_AA085192.1_2022)	age(C_AA085194.1_2014)	age(OQ175264.1_2016)	age(OQ175290.1_2018)	age(OQ175294.1_2020)	age(OQ175295.1_2020)	age(OQ175296.1_2020)	age(OQ175300.1_2010)	age(EF065510.1_2006)	age(NC_009020.1_2006)	age(KJ473820.1_2013)	age(MN611520.1_2018-03)	age(MZ328297.1_2016)	age(OQ175231.1_2017)	age(OQ175287.1_2016)	age(OQ175288.1_2017)	age(OQ175292.1_2019)	age(OQ175293.1_2020)	age(OQ175299.1_2020)	age(OQ175301.1_2019)	age(OQ715761.1_2017)	age(DQ648790.1_2005)	treeLikelihood	branchRates	coalescent
700000	-4836.980560073186	-905.0115167251879	-3931.969043347998	205.16334673874275	1816.8366532612572	2474.122008102113	30.047359113993032	0.8582722725637707	1991.952640886007	2021.1417277274363	609.0738180496285	0.5230045140398183	1.5545592849462182	0.5811757708201664	0.24753115595327946	2.3821694500959074	0.7115598241446166	0.2625541287963312	0.24294302015835856	0.15015773188099024	0.34434511916432015	0.24577069974649818	0.0017900393660555765	0.0023435070474038824	0.001332290232599491	0.8982160895280004	0.11041657694435747	0.0	0.0	0.0	0.0	0.0	7.890122488231993	5.167970585107467	3.806650281856009	1.3664921108855441	1.9830680155951161	1.623562747871342	11.270672926594283	15.139033480303926	15.061574329592917	8.987540366855457	3.7656527668022894	5.262187422266067	4.020221270532556	5.678062443562104	4.561223910605819	2.218610661656773	1.208563948041847	1.539490106125391	2.6210936090443147	4.304632109549187	16.98432995837336	-3931.969043347998	-505.67017252941577	-394.9197465851299
1400000	-4825.56855548749	-905.1203945670225	-3920.448160920467	261.21440075309346	1760.7855992469065	2447.5324599480737	18.22510758417042	3.254928477871124	2003.7748924158295	2018.745071522129	543.0346120542451	0.41979892194229207	1.7187408406967453	0.7239462736028531	0.20258397631199712	2.4104977668408973	0.5244322206052232	0.26333157616606684	0.26601473339127296	0.15724025952327184	0.313413430919389	0.2054661790430316	0.001515239021100335	0.0010571032376214718	0.001319253061988204	0.6784562262273258	0.07451685010591691	0.0	0.0	0.0	0.0	0.0	7.590223682660059	5.003438649130128	3.3636112120815294	1.9449341783680876	1.2250377263596155	1.9089161633162126	11.22949089171442	15.247816095291974	15.872092234242656	8.845057302437391	3.7763336090685784	5.2395891304577376	4.398940272518329	5.802107360273542	4.085645914495652	2.6000886930850875	1.9598241221517845	1.8381592223800927	2.3247443052901593	4.880127450064486	16.933373661246872	-3920.448160920467	-505.67017252941577	-396.1080055962373
2100000	-4792.865923825406	-877.5773159645324	-3915.2886078608735	172.49569511968673	1849.5043048803132	1650.5193924667417	8.162232943589805	0.06670856400929594	2013.8377670564103	2021.9332914359907	369.84972096502105	0.484444815335906	1.754039872379376	0.630277741091024	0.41338306861025476	2.2253698471571166	0.49248465542633124	0.24280043155032424	0.25658475965594973	0.13770860023700768	0.3629062085567195	0.2260574287031978	0.0023813595219422507	0.0019817064512151756	0.001896039972270884	0.8161158601280121	-0.0943533576851637	0.0	0.0	0.0	0.0	0.0	7.009986644092092	5.487825126019445	3.1194236795355903	1.1824641829254898	1.515122804802031	1.6799664520405797	11.389206588517618	15.313366282590497	15.77066592053249	8.329815559205052	3.775884442348724	5.770914612334851	4.951681123005411	5.42977261951017	4.485543240630877	2.4406690573538175	1.1214193952557574	1.8144631336851305	2.151903013734657	4.84505160610266	16.535472437103707	-3915.2886078608735	-505.67017252941577	-365.7812005317777
2800000	-4845.006685714361	-928.8114985518944	-3916.195187162467	283.8480804490558	1738.1519195509443	3501.895006070917	37.232565979577245	3.749050191797728	1984.7674340204228	2018.2509498082022	817.0311184624043	0.39957357445291397	1.763170302777215	0.6763531316624676	0.24926554141644766	2.34999940107928	0.5616380486116783	0.2489030288324745	0.2582511627469168	0.15378635027606397	0.33905945814454425	0.24397379202417735	0.0010492030233283632	8.714672064054511E-4	0.0010619964361306467	0.7886206288628804	0.12854368596654964	0.0	0.0	0.0	0.0	0.0	7.418470753763984	5.044358466576137	3.580239848388442	1.9157597288497743	1.8141842086405227	1.9487071091239916	11.618075013300649	15.884867110696238	15.267698153434218	8.930717731567077	3.8211748033710116	5.623866045141574	4.926371586133392	5.936788492428322	4.629357308573559	2.808611653285146	1.4459554807884092	1.3093020241825828	2.969242035254606	4.708893519175382	16.98391313251908	-3916.195187162467	-505.67017252941577	-419.02091084596805
3500000	-4827.991360997607	-886.7201665995725	-3941.2711943980353	281.8170067867128	1740.1829932132873	2006.567229841761	9.242498802910792	0.13735142507528458	2012.7575011970891	2021.8626485749246	407.46083627043384	0.532098767434954	1.7110142350182893	0.5702899912892924	0.18055784360831786	2.416079048767868	0.5899601138812764	0.2605094990015529	0.24546506546155447	0.1467778061899242	0.347247629346967	0.2693362925258928	0.0018560084827601328	0.0016748253482986714	0.0015939514782986957	0.706550738816	0.04615443164651839	0.0	0.0	0.0	0.0	0.0	7.335416094964829	5.046734769523811	3.3265544932046587	1.4781020496331636	1.7220806911169344	1.4281141687784715	11.78575289008665	15.720886336555207	15.95026376438099	8.82239891485045	3.7587709982600592	5.077085996453733	4.346291738265386	5.735398289907246	4.781217369004056	2.881606775200059	1.2862630656105267	1.9952135564110136	2.0756088618376913	4.776992872929463	16.07025646956082	-3941.2711943980353	-505.67017252941577	-377.10727978399757
4200000	-4837.0624063642	-896.96291197882	-3940.09949438538	123.62832173665028	1898.3716782633496	1971.2935784237654	8.206569186416942	0.06470974203803254	2013.793430813583	2021.935290257962	534.3103864531927	0.5195553481004687	2.0195273804798206	0.6282198317905219	0.14782621928889272	2.216117660981775	0.4687535593585165	0.243939569738048	0.2837759928837722	0.1394872569412928	0.3327971804368862	0.23213298189999337	0.0017529598162772714	0.0014150326984097188	0.001569839506137084	0.7512737351757797	-0.10555048279247328	0.0	0.0	0.0	0.0	0.0	7.87455125257828	5.427048434636582	3.5396213746484992	1.0998357682234143	1.7052264415572291	1.6640891372278008	11.125477182334123	15.609524270092034	15.125072463340418	8.309226723197536	3.757091496409996	5.56584774044434	4.275151153457527	5.654155256444321	4.293312299757407	2.02114901079494	1.933690246789011	1.4611874553268214	2.382874854010806	4.292077684252996	16.053041533144444	-3940.09949438538	-505.67017252941577	-387.3280848821782
4900000	-4825.860661689031	-898.910993893112	-3926.949667795919	159.80660984054458	1862.1933901594555	2125.51422187863	26.48816052403486	5.674925460167988	1995.5118394759652	2016.325074539832	474.64802642558016	0.5038574324606755	2.033755624615349	0.7456044415039776	0.1291840602528934	2.2163923485158024	0.3712060926512911	0.25559709175332473	0.25080791809822883	0.14759538277037001	0.3459996073780757	0.20231484483387202	0.0019616199853911332	0.0017505018569627683	0.0016593151975021789	0.804075782919998	-0.019378688280356455	0.0	0.0	0.0	0.0	0.0	7.059826871687451	5.047245370202139	3.709904073610413	1.3050853571925156	1.3091958097416017	1.5327761509745719	11.177311580615921	15.59621553729834	15.60607448827517	8.37742945997432	3.77698365921181	5.505245110138925	4.570389912010236	5.2415726564408756	4.298218221961577	2.631427307662735	1.2277704123608029	1.5815442794302632	2.4587083099428186	4.39303979019313	16.720810932621234	-3926.949667795919	-505.67017252941577	-388.84270677636135
5600000	-4819.449269653584	-890.5536840168525	-3928.895585636732	261.78328262725944	1760.2167173727405	2079.4713097701356	10.260420632341601	0.03652535568249959	2011.7395793676585	2021.9634746443176	424.59938884312436	0.3479406669055679	1.5810400340125994	0.7904318033769121	0.3095080624806953	2.500812628453908	0.47026680477030985	0.271466558896437	0.24227216128921403	0.16611387092235103	0.3201474088919962	0.2109952123457419	0.0020891611015232073	0.0019787714403199114	0.0014783802546768346	0.9380539604987295	-0.047900035552922535	0.0	0.0	0.0	0.0	0.0	7.301812743723262	5.21244659799179	3.203452564518998	1.9376456318201867	1.0624904908950272	1.7904413673387705	11.67948530515993	15.350444414328232	15.13008145905978	8.902606727715973	3.785100533188718	5.916610029622776	4.777357200914971	5.767177431598577	4.263581013480584	2.914780974072943	1.7649041342612	1.0242443698358588	2.0556470255799897	4.7334294622594015	16.84075771793565	-3928.895585636732	-505.67017252941577	-380.10328941899144
6300000	-4839.318210087462	-909.8375853977809	-3929.4806246896815	326.9957347879264	1695.0042652120737	2732.866380771295	17.048039981218086	0.5341818614143257	2004.9519600187818	2021.4658181385857	540.3580155660928	0.4306299938532404	1.5229872107940419	0.6914268269747318	0.27222877275939833	2.551631955923384	0.531095239695194	0.2653611841671781	0.2503027855895896	0.15805483602611958	0.32628119421711005	0.20733569552798084	0.0017309217472050746	0.0015544470383738209	0.0013623072212390168	0.7741911566108567	-0.11573897247074458	0.0	0.0	0.0	0.0	0.0	7.667363365405102	5.107528947765749	3.176731695071775	1.4292527563047832	1.9878287601654039	1.9279584115016013	11.293925320219355	15.74031869181037	15.293034250719323	8.257177703446429	3.7628738644131885	5.162248210219123	4.8600580795642365	5.009431640351411	4.503379732957636	2.6288566410695493	1.2556325819601595	1.8147682703843637	2.831105202245759	4.206470977119312	16.251410134198288	-3929.4806246896815	-505.67017252941577	-400.2931804827849
7000000	-4834.064214950267	-890.895412894618	-3943.168802055649	240.6499121239074	1781.3500878760926	2014.210632179862	26.613961994091387	2.105652425646071	1995.3860380059086	2019.894347574354	378.0969479145199	0.3657141587346331	1.9349207213390218	0.7919050503956229	0.3032734792218455	2.0414548300669852	0.5627317602418817	0.2166079851904109	0.2900719738494812	0.13606792865441808	0.3572521123056864	0.20434724081113498	0.0016900116979886915	0.0010317805841683282	0.0015425429454006395	0.6125123431849373	0.07744375135489531	0.0	0.0	0.0	0.0	0.0	7.868517781814148	5.421478162361473	3.173336543531437	1.4499347721459257	1.6861181468524027	1.8109397988698874	11.122149014059437	15.44499882500098	15.693670615388022	8.86605349657357	3.7981123160420145	5.306154090514305	4.740161198925703	5.751535513887052	4.611561404026266	2.1466066620173048	1.5885359407610047	1.142375620278738	2.716119551146246	4.561615382675117	16.34496419134168	-3943.168802055649	-505.67017252941577	-381.99428317680525
