state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(mink-true)	tmrca(mink-false)	age(mink-true)	age(mink-false)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(C_AA075371.1_2022)	age(C_AA075373.1_2022)	age(C_AA085193.1_2022)	age(C_AA085190.1_2022)	age(C_AA085192.1_2022)	age(C_AA085194.1_2014)	age(OQ175264.1_2016)	age(OQ175290.1_2018)	age(OQ175294.1_2020)	age(OQ175295.1_2020)	age(OQ175296.1_2020)	age(OQ175300.1_2010)	age(EF065510.1_2006)	age(NC_009020.1_2006)	age(KJ473820.1_2013)	age(MN611520.1_2018-03)	age(MZ328297.1_2016)	age(OQ175231.1_2017)	age(OQ175287.1_2016)	age(OQ175288.1_2017)	age(OQ175292.1_2019)	age(OQ175293.1_2020)	age(OQ175299.1_2020)	age(OQ175301.1_2019)	age(OQ715761.1_2017)	age(DQ648790.1_2005)	treeLikelihood	branchRates	coalescent
700000	-5033.8254256800465	-924.9764866965647	-4108.848938983481	285.05789068496847	1736.9421093150315	3442.851335198726	45.79786805652241	1.117520682727342	1976.2021319434775	2020.8824793172726	840.1279354521761	0.8581416746247765	1.4576642417189147	0.4072629222996317	0.4709848345762905	2.4760553471237072	0.3298909796566892	0.24153380777609001	0.21168356769833788	0.14053651393164454	0.40624611059392896	0.3655203445524037	0.0019940881700978457	0.0012433073007807448	0.0021426843679614987	0.7825705090419253	0.3340649381877053	0.0	0.0	0.0	0.0	0.0	7.221319291449903	5.182800198111757	3.806650281856009	1.7543693351680307	1.9567836034983976	1.623562747871342	11.270672926594283	15.161632502439986	15.486311046942836	8.070172499194804	3.8029077050931144	5.88988408974213	4.232291375229033	5.364435489134195	4.024350930189777	2.105564549624105	1.005343932772982	1.2414176182933911	2.332015460580741	4.715066137274269	16.614314936823426	-4108.848938983481	-505.67017252941577	-412.86198974890226
1400000	-5032.299695783623	-926.854098641232	-4105.445597142391	437.01752632236446	1584.9824736776354	3762.7459778463867	37.75206797258087	5.920434370725682	1984.2479320274192	2016.0795656292744	560.3267450642049	0.6366030538399928	1.2867316043921397	0.5561492570555783	0.5809114337099238	2.4843160905025976	0.4552885604997749	0.2580168371505996	0.22952832066923812	0.15326716955600464	0.35918767262415907	0.3513838828161756	0.001820862798560869	0.0013161567110874426	0.0023031974422061635	0.643832228636633	0.2338242355250522	0.0	0.0	0.0	0.0	0.0	7.590223682660059	5.7424165797239475	3.3636112120815294	1.7784878333034768	1.2250377263596155	1.525256603701115	11.355796534394532	15.247816095291974	15.775906033415648	8.646616204162989	3.7763336090685784	5.2395891304577376	4.222316832089929	5.17915749137741	4.085645914495652	2.6000886930850875	1.236320003165729	1.8381592223800927	2.3247443052901593	4.880127450064486	16.933373661246872	-4105.445597142391	-505.67017252941577	-416.6618338657482
2100000	-5047.805741290509	-933.944059158352	-4113.8616821321575	499.4363372995637	1522.5636627004362	4555.434865216349	51.05078675980785	1.9922965349927138	1970.9492132401922	2020.0077034650074	960.8347737997187	0.7032075733643364	1.3447182751325548	0.5362428067705337	0.658656754988582	2.4794199761922413	0.27775461355175696	0.21720663585841765	0.2302212708740476	0.15144808662156312	0.40112400664597386	0.3569316639835193	0.0015068798614983137	9.34792656790409E-4	0.0014734356015002029	0.6048734470185798	0.15914721443963026	0.0	0.0	0.0	0.0	0.0	7.009986644092092	5.487825126019445	3.1194236795355903	1.6060795265367709	1.515122804802031	1.4121839913177052	11.137524645810043	15.580016068626607	15.77066592053249	8.881629594352683	3.8233957993721726	5.435638335605532	4.355832038071211	5.887101659480945	4.346031540296827	2.4406690573538175	1.1214193952557574	1.6153523871517814	2.490906419048283	4.84505160610266	16.535472437103707	-4113.8616821321575	-505.67017252941577	-422.7460262836854
2800000	-5074.875029069027	-957.7739357243012	-4117.101093344726	867.9178525314583	1154.0821474685417	7344.919683326709	66.27535155012438	2.368858532397416	1955.7246484498755	2019.6311414676027	1422.789231263038	0.5502741812077486	1.3099500787333895	0.4862046419668652	0.5490015279071415	2.6958887883243348	0.4086807818605259	0.23857467190682022	0.2365099988334452	0.15309916748797125	0.37181616177176513	0.39511825558245495	0.001008576460414416	6.251370693626596E-4	0.001079369476308532	0.6899404035528423	0.012861846785383256	0.0	0.0	0.0	0.0	0.0	7.418470753763984	5.044358466576137	3.9168794845192707	1.7451218506007855	1.8141842086405227	1.9487071091239916	11.872656354964796	15.116002226951606	15.664600491446656	8.930717731567077	3.8376476454807875	5.052246977811698	4.895268944961209	5.230001449928144	4.38041163508618	2.857988645165686	1.7393062834337496	1.3724743948207454	2.762981720729925	4.363715623424007	16.326168649292935	-4117.101093344726	-505.67017252941577	-444.9506685134628
3500000	-5020.987411427687	-906.1832117313322	-4114.804199696355	459.88900563973044	1562.1109943602696	3339.379011700162	23.361260229413194	0.7088173194107308	1998.6387397705869	2021.2911826805894	506.15291251022524	0.7767240512465434	1.240734625763826	0.5307155772659826	0.3880777992604741	2.626058771270359	0.4376891751928218	0.23452809196740382	0.2312657044187332	0.16729446650125063	0.36691173711261277	0.3433796039427474	0.0018182881005112729	0.0010904944367727469	0.0020329783945898404	0.599413840060274	-0.05811594882397658	0.0	0.0	0.0	0.0	0.0	7.557815854563064	5.66932168702291	3.3265544932046587	1.4781020496331636	1.6344364994519456	1.0193675055280098	11.78575289008665	15.118929344966958	15.95026376438099	8.73965711237574	3.8100571511019883	5.262632259152919	4.918626129340499	5.331905494947112	4.51789920778638	2.881606775200059	1.7754279621048386	1.282795508273551	2.910793723892229	4.4010201457829785	16.480633608326002	-4114.804199696355	-505.67017252941577	-396.23069359471555
4200000	-5061.1971288325785	-945.5501052569856	-4115.647023575593	919.0744564893392	1102.9255435106606	6183.579154291633	53.25024593368448	7.676465908873902	1968.7497540663155	2014.323534091126	1116.2018899931325	0.7882090555985908	1.436599381680496	0.45898490081129467	0.34692642101807636	2.696078918932091	0.2732013219594644	0.24179002198822708	0.22469979940124596	0.16782907030181504	0.3656811083087131	0.4022390908385881	0.0013463455635934125	7.247447031917378E-4	0.0013389910486311014	0.5065530307565184	-0.07606006546222358	0.0	0.0	0.0	0.0	0.0	7.753066662856854	5.427048434636582	3.5313139801595654	1.7782985793483475	1.7052264415572291	1.4912507252643898	11.125477182334123	15.419837337401484	15.49577574253545	8.923668346015413	3.8226287158603878	5.434609211531265	4.275151153457527	5.779106441918083	4.951479484141007	2.624978994457365	1.9304406598249138	1.4611874553268214	2.861232202134024	4.292077684252996	16.983694162098157	-4115.647023575593	-505.67017252941577	-433.82093543253205
4900000	-5045.995741982152	-929.8851212944803	-4116.110620687672	600.0176642975106	1421.9823357024893	4426.961988580842	56.85315720157913	6.99445900870132	1965.146842798421	2015.0055409912986	947.4113158049782	0.7057930930318628	1.568304512184206	0.6166702215066081	0.39248642938755235	2.3983602223726717	0.3183855215171179	0.21677390485588105	0.22475182807846542	0.1591549325500893	0.39931933451556634	0.3542947836568205	0.0014545463479967023	9.441645443583167E-4	0.0014864385850001365	0.5107459909606478	0.008049231681834298	0.0	0.0	0.0	0.0	0.0	7.214575701855427	5.510912674114233	3.375489493988235	1.1764313012911665	1.2051325688391286	1.5385693216947551	11.790837492721032	15.362381308428011	15.34713514738836	8.930958377204702	3.8031248017593	5.3135096798979315	4.4869925029782936	5.377671666158646	4.71845137171915	2.9522160897830303	1.5381426680847885	1.6440304792750926	2.508290138258841	4.397914517269151	16.720810932621234	-4116.110620687672	-505.67017252941577	-418.85547383159656
5600000	-5021.173368502415	-912.2837846136808	-4108.889583888734	743.4343545299864	1278.5656454700136	3849.258554428222	34.75035759610481	0.13596200484327864	1987.2496424038952	2021.8640379951567	581.1314687368288	0.5397852686535118	1.2898172738434304	0.5780345426515091	0.5762576702515433	2.7341893358589413	0.28191590874108646	0.23345951456436684	0.22764256593483684	0.15293241233689386	0.3859655071639057	0.34919200313680576	0.00233871760200496	9.646692983626953E-4	0.002078379286194314	0.39437347198505535	0.07836483948680634	0.0	0.0	0.0	0.0	0.0	7.589592811625378	5.59908311738151	3.145743691399648	1.3051516765622697	1.1765458492794925	1.09940258022404	11.040382053557831	15.131474956441316	15.779291031169219	8.632233208886925	3.8147799578270276	5.628852435757288	4.127823964577665	5.1420934024262825	4.688633352255046	2.5475158880135127	1.5347560676421257	1.3016638859055099	2.763106213993715	4.347462395451695	16.806748032827375	-4108.889583888734	-505.67017252941577	-399.77323742499925
6300000	-5047.830681897346	-942.9150393841782	-4104.915642513168	1172.786559456831	849.2134405431691	6547.384303650602	53.81897151055625	0.009496949801169394	1968.1810284894436	2021.9905030501989	925.1509890443747	0.7253379790421719	1.2692751389270043	0.483069759076739	0.5791442722976281	2.5904636640080474	0.3527091866484296	0.2519839942811858	0.20739063367800453	0.15835446768626735	0.38227090435454614	0.3204483423906948	0.0012693976192040806	7.311442493688897E-4	0.0012754190327062685	0.5145435704636739	-0.09537768854723658	0.0	0.0	0.0	0.0	0.0	7.3271722720661865	5.917149799565165	3.7950725519321304	1.1440053563629737	1.2298277803169242	1.1114601987490427	11.768905116617741	15.580948300808485	15.038383298873615	8.271651759020612	3.8140991708942247	5.631758853055794	4.071652266384055	5.335111866355797	4.788057944017015	2.297911943417425	1.7217087412717256	1.1390639375291365	2.634212438847666	4.542685653110558	16.113454509773188	-4104.915642513168	-505.67017252941577	-432.3256389706308
7000000	-5050.685018935435	-928.5454423071703	-4122.139576628265	1361.6147421581502	660.3852578418498	5694.563879747766	40.18168408287998	7.108416791611446	1981.8183159171201	2014.8915832083885	800.0758349482119	0.6858269760356449	1.470804440635366	0.5770036606576153	0.5270762983298009	2.4257294088160855	0.31355921552550114	0.21627238587062464	0.21254514222327614	0.16125647530183604	0.40992599660426754	0.30781433684298004	0.001462082548193595	5.424008949233077E-4	0.001289371627729083	0.34907594314798496	-0.09408723232792163	0.0	0.0	0.0	0.0	0.0	7.698477567132524	5.164824240833076	3.5391357504236094	1.4757708650445411	1.7693088421728955	1.7180587949579222	11.00372328149192	15.889820550942133	15.809298482520008	8.526839900663104	3.7753549195615017	5.717552565457459	4.736904350124469	5.314100524758201	4.175359356115249	2.924670667643352	1.1857119833684404	1.1817977613690278	2.3937834130534243	4.437577029641614	16.466919514868607	-4122.139576628265	-505.67017252941577	-418.28524723309266
