state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(mink-true)	tmrca(mink-false)	age(mink-true)	age(mink-false)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(C_AA075371.1_2022)	age(C_AA075373.1_2022)	age(C_AA085193.1_2022)	age(C_AA085190.1_2022)	age(C_AA085192.1_2022)	age(C_AA085194.1_2014)	age(OQ175264.1_2016)	age(OQ175290.1_2018)	age(OQ175294.1_2020)	age(OQ175295.1_2020)	age(OQ175296.1_2020)	age(OQ175300.1_2010)	age(EF065510.1_2006)	age(NC_009020.1_2006)	age(KJ473820.1_2013)	age(MN611520.1_2018-03)	age(MZ328297.1_2016)	age(OQ175231.1_2017)	age(OQ175287.1_2016)	age(OQ175288.1_2017)	age(OQ175292.1_2019)	age(OQ175293.1_2020)	age(OQ175299.1_2020)	age(OQ175301.1_2019)	age(OQ715761.1_2017)	age(DQ648790.1_2005)	treeLikelihood	branchRates	coalescent
700000	-4528.045624411618	-916.8368043536957	-3611.2088200579224	395.5326151833381	1626.467384816662	3236.252404947612	54.63576472245872	2.166025700471306	1967.3642352775412	2019.8339742995288	640.1633740737941	0.5819451608639126	1.8776963134916935	0.41961872070173556	0.4010387210865033	2.5064804624648533	0.21322062139130757	0.24775256771738371	0.22735477108901203	0.17555818272280546	0.34933447847079835	0.19848141015731016	0.0021199987873653085	0.002168312665639984	0.0032631454010707056	1.0867878506927606	-0.012294898628803657	0.0	0.0	0.0	0.0	0.0	7.071666181930972	5.695163544555712	3.6774771038458676	1.7309654349279349	1.9990421475518119	1.025075422016007	11.329180147496615	15.301570884420352	15.726139758301185	8.47616252929307	3.7844456928247383	5.426624813127037	4.912474720356408	5.336450678604676	4.587432969604365	2.7426981109480075	1.5116649753746598	1.8227425004839892	2.7015144348715645	4.14210165998407	16.146165455201363	-3611.2088200579224	-505.67017252941577	-405.442895497187
1400000	-4560.926729191809	-933.6080808478978	-3627.318648343911	584.7717905744156	1437.2282094255843	4432.7921907059135	43.132688693155096	9.455167804497368	1978.8673113068448	2012.5448321955025	972.6818490513805	0.5058664060950524	2.1064239895967103	0.42186144528032277	0.12294714558714807	2.6084447830869264	0.23445623035384325	0.2271921959925983	0.22065347784983616	0.15214221736852243	0.40001210878904125	0.24038562759182894	0.00143638620807799	0.0013364796242955703	0.0015518338436630863	0.9660219049962755	-0.099279620177138	0.0	0.0	0.0	0.0	0.0	7.441241970475483	5.446997790442113	3.3643168596699846	1.677740075221911	1.9947636723442947	1.2844184594155275	11.71369578489412	15.486182008168797	15.503659713030075	8.776782965510805	3.780285476150734	5.057196958029114	4.007876031491718	5.696838032639237	4.206484820877179	2.9656258436245477	1.8438831422636897	1.8319623704740606	2.4694601170492607	4.763876534642652	16.990314049977837	-3627.318648343911	-505.67017252941577	-422.71983034949073
2100000	-4546.136202224352	-930.2875320912566	-3615.8486701330953	740.894507788563	1281.105492211437	4858.791027563807	39.425160070243045	2.404874397898668	1982.574839929757	2019.5951256021012	909.2889601858211	0.5675008055944102	1.9668753501656437	0.37635860307460334	0.16468126800986355	2.7832104297292166	0.1413735434262658	0.2605942826724985	0.21480910119354224	0.15456518791905016	0.37003142821490626	0.21037491225598504	0.0012756700452590166	0.0010688026304860826	0.001657030484383677	0.8446534621569185	-0.08697837995054601	0.0	0.0	0.0	0.0	0.0	7.225804483799174	5.854506485022792	3.2819362887208468	1.224713715138527	1.8038079262519913	1.8634097332695703	11.565438534594572	15.42075364383317	15.172968198058886	8.030067104261331	3.796863877129685	5.848538886884534	4.350929610485484	5.029258451653234	4.905360055045646	2.9964058768957877	1.8075284805687142	1.2839522520081683	2.930000224929151	4.251888338591647	16.5175705160336	-3615.8486701330953	-505.67017252941577	-419.9845368088261
2800000	-4532.550696581591	-915.5612471459998	-3616.9894494355913	635.8854794142662	1386.1145205857338	3968.6418429819223	50.60182270149796	1.182883275209948	1971.398177298502	2020.8171167247901	676.2765121909496	0.618628782692338	1.9155368740105996	0.4969419573740986	0.06258790119602574	2.7994849754784172	0.10681950924852644	0.23203931535516753	0.2309290756967675	0.18633556905282306	0.3506960398952395	0.22256675718684063	0.0014174115302243247	0.001265378884763964	0.0018075483824262525	0.8173799793888894	0.06446738282802637	0.0	0.0	0.0	0.0	0.0	7.072438818701975	5.688164609163514	3.400034833458303	1.2082796999142662	1.4257368974724827	1.2032557972124311	11.099618902464906	15.872186891571486	15.448401694701477	8.946832289413841	3.8298755051777875	5.284900926291258	4.057989646863796	5.455681507705497	4.750141766648159	2.850962909364219	1.8750020447554863	1.1749459311104187	2.0712772585255803	4.328670751538978	16.50852503994767	-3616.9894494355913	-505.67017252941577	-406.11994927674414
3500000	-4533.68261341378	-920.9088468047414	-3612.773766609039	722.5292303589313	1299.4707696410687	4189.30929657688	20.890694156587347	0.5688906634471445	2001.1093058434126	2021.431109336553	776.002010745108	0.601277445309947	1.9053624681610164	0.28042802253583426	0.10454218050998161	2.9406763288819677	0.16771355460126855	0.2521686593177927	0.2194276344276441	0.1489060506758822	0.3794976555786807	0.24075533066375143	0.0017346580544114155	0.0016108043711169468	0.0018310361803586983	0.6740504613047901	0.040949574551794723	0.0	0.0	0.0	0.0	0.0	7.3053454968241	5.826112450301781	3.231196703425994	1.4934419893669078	1.1931076457672825	1.9136610344571408	11.210995573512953	15.539278229287032	15.611962048415757	8.800168307127954	3.819987616550914	5.980243994130276	4.393682447344248	5.671429890233403	4.12725488153846	2.046269180967921	1.8102887095594458	1.4429035599450506	2.1958068055491586	4.2655391044185365	16.762471561172333	-3612.773766609039	-505.67017252941577	-410.2395197960368
4200000	-4509.9673951765035	-914.3983072760526	-3595.5690879004505	600.2934726246432	1421.706527375357	3777.306063491825	20.249151165849025	2.142549870448442	2001.750848834151	2019.8574501295516	560.0005086308006	0.6871304065040305	1.8974392846890558	0.431320618549023	0.1092931887334434	2.7643607914874186	0.11045571003704471	0.2440147467166819	0.20927102336109332	0.15879597202661455	0.38791825789560835	0.2191678362599923	0.001948548127169716	0.002030733158351769	0.0025850720623708627	1.1383236559027254	0.01733511732374661	0.0	0.0	0.0	0.0	0.0	7.276053127564373	5.0329709184317135	3.515730178550963	1.8065547547838896	1.4130907112531577	1.4895343644681978	11.458986736431887	15.235092252465355	15.578767209166298	8.451104047257578	3.7704576184468084	5.742163926863663	4.606754388267417	5.832181031087144	4.9241293143494795	2.257437221987014	1.4320857717860493	1.9501954042269372	2.3096478142334176	4.832700936649328	16.557130462688086	-3595.5690879004505	-505.67017252941577	-404.01782226358546
4900000	-4505.378322722052	-909.341150207521	-3596.0371725145305	492.640849098826	1529.359150901174	3218.5048940826036	18.17861592341366	3.3619969649806904	2003.8213840765864	2018.6380030350192	543.0823023689636	0.7273432947660624	1.6784162202856583	0.30315782274014047	0.12972276048628997	2.9882378325062366	0.17312206921562087	0.25738181187999215	0.211477026647938	0.184567081916677	0.3465740795553889	0.23415474898050376	0.0019525290960818792	0.0021687149162181625	0.0024964614482945484	1.016904323724433	-0.13343698194001452	0.0	0.0	0.0	0.0	0.0	7.047141025014543	5.193060290399548	3.4740049276934744	1.2177008604346988	1.5409188798790223	1.4136134713596018	11.58540110452723	15.574343461589784	15.01192439393952	8.740364507999463	3.8017301548774984	5.004883265208759	4.4914319305031025	5.9966668404163865	4.362042033610673	2.4572981804326273	1.1236599612687972	1.9682186958639278	2.4128115266016428	4.005815793295158	16.682648111335986	-3596.0371725145305	-505.67017252941577	-398.98417617976094
5600000	-4510.265945228421	-908.9447698743202	-3601.321175354101	1396.0106879532748	625.9893120467252	4772.660965706702	93.19079161039207	0.1955420333104889	1928.8092083896079	2021.8044579666896	615.9132973679558	0.5795337614505499	1.786651351243283	0.40022421202865144	0.059027761445330174	3.0085146323262846	0.16604828150590206	0.23298230178666668	0.2174962881393868	0.18303960286085305	0.3664818072130901	0.21092677147206124	0.001659753373572688	7.052160676765202E-4	0.0021046172551538603	0.36666762373217526	-0.06196755855551035	0.0	0.0	0.0	0.0	0.0	7.787755177907137	5.322249346650781	3.972449473924814	1.2440148106341646	1.0635839783603855	1.1451424948155704	11.493528009042791	15.60658262854334	15.372443792551922	8.474135558756387	3.784470174156568	5.870496504462049	4.430357233834389	5.0490387932255185	4.744694832557005	2.7162014269390484	1.5047304562707173	1.4725691078887593	2.8847415196006576	4.299135905486778	16.54658370698138	-3601.321175354101	-505.67017252941577	-399.27556164563805
6300000	-4543.308878004188	-929.2909987877407	-3614.017879216447	979.7560230444965	1042.2439769555035	4837.337760571994	38.424442228813135	3.689214661966649	1983.5755577711868	2018.3107853380334	832.7530013521873	0.622907137529179	1.628871405652915	0.46087721855654307	0.07006138215114158	3.0169641929962845	0.2003186631139383	0.2662703172020549	0.20464744112591615	0.17109309013339202	0.3579891515386334	0.21806903314970208	0.001333666988496913	8.062225921026591E-4	0.001741991682583971	0.5622776526876911	0.038891239330912895	0.0	0.0	0.0	0.0	0.0	7.812330387419944	5.447489364230206	3.4468343087655526	1.893151965615627	1.637286323734483	1.4169978803353027	11.803844828270368	15.225775462471445	15.618364489138676	8.649457768811297	3.8298278143978894	5.19470384138257	4.7319900127685575	5.7246903575252475	4.263530169646662	2.0613285902681753	1.3750852953112842	1.2680010331123674	2.5034601830690377	4.400097724119572	16.314000170233072	-3614.017879216447	-505.67017252941577	-419.2610038905636
7000000	-4539.492351270372	-947.2277658949529	-3592.2645853754184	2643.8356375847434	-621.8356375847434	9071.964041912757	72.28239592720706	0.5976388556348222	1949.717604072793	2021.4023611443652	1060.820349930845	0.444530325722042	1.7735175870672593	0.4511842908356573	0.025777465516739193	3.061029850885113	0.24396047997318887	0.24773766197042077	0.2129158968964419	0.18971722605431982	0.3496292150788133	0.21600483370844262	9.008805584653742E-4	3.645309575608662E-4	0.0010139970220386328	0.4680057465673507	-0.05604813860777453	0.0	0.0	0.0	0.0	0.0	7.481311934336056	5.985310021411373	3.7753293101607164	1.8712744188813248	1.1259880186654576	1.2627740537201642	11.860112070544963	15.750666420492731	15.568616862877793	8.416589116174581	3.782143543026355	5.558479062800129	4.096952194650873	5.983810957793501	4.208850674847772	2.69995049284348	1.5280069162980856	1.5747510398408227	2.547414201564795	4.085953042017431	16.32985312906026	-3592.2645853754184	-505.67017252941577	-436.34527343170697
