state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(mink-true)	tmrca(mink-false)	age(mink-true)	age(mink-false)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(C_AA075371.1_2022)	age(C_AA075373.1_2022)	age(C_AA085193.1_2022)	age(C_AA085190.1_2022)	age(C_AA085192.1_2022)	age(C_AA085194.1_2014)	age(OQ175264.1_2016)	age(OQ175290.1_2018)	age(OQ175294.1_2020)	age(OQ175295.1_2020)	age(OQ175296.1_2020)	age(OQ175300.1_2010)	age(EF065510.1_2006)	age(NC_009020.1_2006)	age(KJ473820.1_2013)	age(MN611520.1_2018-03)	age(MZ328297.1_2016)	age(OQ175231.1_2017)	age(OQ175287.1_2016)	age(OQ175288.1_2017)	age(OQ175292.1_2019)	age(OQ175293.1_2020)	age(OQ175299.1_2020)	age(OQ175301.1_2019)	age(OQ715761.1_2017)	age(DQ648790.1_2005)	treeLikelihood	branchRates	coalescent
700000	-2959.0362320908007	-887.7095354093069	-2071.326696681494	293.58979054947997	1728.4102094505201	2166.343761776932	29.9085196713179	7.157920855690291	1992.091480328682	2014.8420791443098	429.0502175659354	0.6073176383803297	1.3113929854592146	0.6510100598384867	0.47144140198685586	2.287623003232966	0.6712149111021551	0.22389135842902488	0.28427937365044453	0.13779988492567802	0.35402938299485176	0.1603931844936591	0.001323708072661011	5.787100526953555E-4	0.0013787378753625972	0.4750082233032158	0.037734369438907164	0.0	0.0	0.0	0.0	0.0	7.481838709703544	5.547657563859455	3.6324342154406084	1.9640796967901957	1.9352712154929086	1.1266576924897254	11.70830495174082	15.09081511101609	15.513945147285051	8.015029179204129	3.7745122556182733	5.665822501025921	4.04662901103461	5.86234971434739	4.981105510581482	2.111143526267087	1.7611783346773864	1.3158516833979608	2.8925816737777303	4.269938254897845	16.036905569901222	-2071.326696681494	-505.67017252941577	-379.5147363111148
1400000	-2972.07341046386	-915.5090306918015	-2056.5643797720586	505.99251889816594	1516.007481101834	3399.69656254953	65.3234726001948	4.635235913502783	1956.6765273998053	2017.3647640864972	771.7564274903032	0.4641315903351675	1.4230193542063805	0.30385534136572495	0.6119868452590986	2.943877757280988	0.2531291115526471	0.2617861410730119	0.19588005692544974	0.19811393546394843	0.34421986653758874	0.179207061471995	9.650915535536193E-4	1.9701879676864867E-4	9.422083680432408E-4	0.21959261885492806	0.06302015434108861	0.0	0.0	0.0	0.0	0.0	7.498876994252248	5.626591198745069	3.0547897209536155	1.9973631680566848	1.5835564738941619	1.4993814099250202	11.086813422019748	15.248598883698525	15.934024343683951	8.516031040617152	3.8221667981184146	5.197657476637795	4.544163395630604	5.994375425813883	4.398719841791261	2.635212830931426	1.1747821756865382	1.1941920838871776	2.7162220991572816	4.6812689073712725	16.208017367048566	-2056.5643797720586	-505.67017252941577	-406.063830309828
2100000	-2961.550763113277	-904.0796289554803	-2057.4711341577963	397.8013400496158	1624.1986599503841	2751.7666059191088	33.13494808407338	0.23361819157697877	1988.8650519159266	2021.766381808423	486.5974216820365	0.2446236656051697	1.3807898797641451	0.46483680782479114	0.42003937158604326	2.995825959380431	0.49388431583942327	0.2654056166029937	0.2403675310119503	0.1804312841305669	0.3137955682544866	0.19879904543278248	0.0013155226045678719	3.692716725027019E-4	0.0014192695421120275	0.28157076156754784	0.02094165001473284	0.0	0.0	0.0	0.0	0.0	7.115606617996436	5.140053245517614	3.167101707658809	1.3456843113012318	1.3750730453063642	1.2538815946773405	11.12369241456551	15.207507194564814	15.477479613656962	8.94904019404803	3.7696210900276443	5.332701320706219	4.890242220861882	5.710428248643584	4.811896887281619	2.7925197591348043	1.9445624391593872	1.3202505160794575	2.9297866450011	4.781972608228312	16.19849001456351	-2057.4711341577963	-505.67017252941577	-395.63056544354424
2800000	-2949.2053572070618	-876.0281208233143	-2073.177236383747	309.33476353587866	1712.6652364641213	1777.3315255070847	40.24541189592071	0.12210029939949221	1981.7545881040792	2021.8778997006004	383.87282653979577	0.8389497487498025	1.3231510636384258	0.6102903312403446	0.06987018347759784	2.9733864646057335	0.18435220828809964	0.1690796467966892	0.24166946512400253	0.2410891613104287	0.3481617267688779	0.17881527601122582	0.001836129234245338	1.2520107966504043E-4	0.0017800352290258728	0.06408648463568438	0.05970311610069198	0.0	0.0	0.0	0.0	0.0	7.074762341766828	5.991495326159648	3.0342688470654036	1.1205378101689272	1.2104138747695137	1.112784759385108	11.212788732179606	15.09775972253913	15.319023088703956	8.195954211604889	3.8265572274299435	5.76541302047511	4.608369658656575	5.2267556097137025	4.018474588140377	2.5722226053121773	1.5229608083592643	1.432763601388006	2.166566552366154	4.022392245494747	16.45487115065979	-2073.177236383747	-505.67017252941577	-366.7230951383241
3500000	-2943.833708347857	-890.2413301420198	-2053.592378205837	586.8221961027643	1435.1778038972357	2730.3269115259554	48.73918681276174	0.5108135539117402	1973.2608131872382	2021.4891864460883	468.1741674327268	0.5382143510897174	1.3037013615349908	0.6691949480460232	0.14760764515483227	3.071698945951523	0.26958274822291495	0.1997305518578048	0.2552745131377592	0.21592349414500558	0.32907144085942835	0.1926153988636907	0.0016923210932635025	3.4797477973761787E-4	0.0015718556772711652	0.22643857545410412	0.12463851909746852	0.0	0.0	0.0	0.0	0.0	7.0152210766468786	5.17836255160342	3.7418401051462933	1.9282310865937382	1.6754935017347874	1.7241146325804442	11.411382147504757	15.709473833463298	15.628629587600907	8.646111459434344	3.812848556193585	5.283403050230936	4.837074109025637	5.511160507199829	4.759884353009641	2.2293985238807075	1.777387514308763	1.369710571245283	2.2957467647940493	4.930122472742365	16.157986904598395	-2053.592378205837	-505.67017252941577	-381.10974504155206
4200000	-2957.5828847152607	-894.4906074423643	-2063.0922772728964	553.8241734887295	1468.1758265112705	2849.2654953965935	52.17093419089525	4.732012404071044	1969.8290658091048	2017.2679875959288	567.5855045743428	0.5031793868136243	1.2615756959910738	0.3733665493231112	0.36099345390716064	3.1755077326974854	0.3253771812675527	0.2556526658584507	0.22511529278452574	0.18724776449735206	0.33198427685966886	0.20347375272691925	0.0015093627745344665	3.397669617968814E-4	0.0014382212956388603	0.2031726219217444	0.10667182776283277	0.0	0.0	0.0	0.0	0.0	7.334915868264262	5.512592710521556	3.531454151025587	1.5917258846076079	1.4210996796335005	1.3904298011232745	11.625894896675103	15.836746761959436	15.52963202993053	8.940220092672439	3.785920178985762	5.269440414653147	4.708445865451614	5.77034716713993	4.141717499177729	2.2572593085800317	1.5244358576700596	1.6556440623021647	2.8601959416501854	4.842977060719765	16.81998846626876	-2063.0922772728964	-505.67017252941577	-385.3957060819537
4900000	-2941.647742598196	-881.7367100818404	-2059.9110325163556	261.9969292912978	1760.0030707087021	1853.0792392882204	16.655016648824596	0.7214693865922386	2005.3449833511754	2021.2785306134078	360.09447793383436	0.40941828706366895	1.7108658014616722	0.5367901111498541	0.13866278002731028	2.899594403255643	0.3046686170418631	0.2305701006352479	0.22522284601732537	0.19902688344983027	0.3451801698975946	0.163858632249926	0.0019067943921030085	8.300099562360093E-4	0.0017906508168374531	0.46380823192349235	-0.12802162654689644	0.0	0.0	0.0	0.0	0.0	7.3387872809638015	5.626710112131861	3.275820659173509	1.664819836537179	1.0560788373776675	1.485798075874627	11.624753811718518	15.739369384343034	15.874439965650641	8.822422621690812	3.794218586087645	5.288639173353538	4.201780565829566	5.889239405067237	4.640134756992898	2.454955357389786	1.6200053266849386	1.1551371353667785	2.0559346028208907	4.088844449115836	16.41462300457252	-2059.9110325163556	-505.67017252941577	-372.256212949095
5600000	-2956.5676367104443	-888.4008954582383	-2068.166741252206	451.66683039660626	1570.3331696033938	2450.191805229061	45.85307658496842	0.6980959995544668	1976.1469234150316	2021.3019040004456	485.1200074543065	0.3832027510577452	1.0009752085092039	0.32701576822019424	0.30755969097205776	3.7542829426894984	0.22696363855130666	0.24443545046213114	0.21333442107277759	0.20317064149276698	0.33905948697232235	0.16977881952351456	0.0013609030499680088	8.758457080271874E-5	0.0013767431071783636	0.06161244777360557	0.1622008364938727	0.0	0.0	0.0	0.0	0.0	7.400696923171196	5.470961695935419	3.4851854184820885	1.1243579143968847	1.6911150710677383	1.7647443759678514	11.307494560417046	15.836113263595996	15.10414745675844	8.98431501559853	3.8135690701793448	5.2531032848690575	4.228486109741933	5.174546296154945	4.986440944299497	2.5234043695678956	1.2335269832470788	1.8623300134657403	2.44991998684642	4.426023248165157	16.75445635071558	-2068.166741252206	-505.67017252941577	-379.95462666474054
6300000	-2951.014213493476	-895.6442563706539	-2055.3699571228217	559.9871478985222	1462.0128521014778	3061.1550674459054	73.91086324665538	10.734010921525456	1948.0891367533445	2011.2659890784746	470.13449962776554	0.5038254421537414	0.6011765021673361	0.469408157824583	0.12527275453821624	4.046693907797383	0.2536232355187468	0.22385588513641602	0.19135441365615616	0.2857850872551546	0.29900461395227124	0.1680656095813236	0.0012834127535227377	0.0010213996278200235	0.0011455234925129038	0.7436380666218846	-0.07310456970329417	0.0	0.0	0.0	0.0	0.0	7.465177939310703	5.6715553647186185	3.928644579619964	1.552159795264871	1.0149794860520893	1.7254213523052122	11.233585299544432	15.562797647741357	15.655169585662327	8.598145875152065	3.7913380558076866	5.290305543451194	4.1325940029430654	5.502122518513034	4.559830853494224	2.8310615451007743	1.8355046444975558	1.9281969942832762	2.5860375285500194	4.943262467968102	16.442929455908722	-2055.3699571228217	-505.67017252941577	-387.3510209415107
7000000	-2933.9679677169697	-867.793874005246	-2066.174093711724	277.2777833698652	1744.7222166301349	1871.1051349558315	51.1387777133776	0.6545810360303226	1970.8612222866225	2021.3454189639697	279.46515515442553	0.628870153867163	0.6806305592640128	0.3697586258367654	0.12639747294854337	3.9533816496614436	0.24096153842207815	0.23333183673072447	0.20703123898028017	0.2345847272170322	0.3250521970719611	0.15837094939082139	0.0018319440391347012	0.0011712119809463041	0.0016565140678077327	0.649942240162052	0.06843414731649304	0.0	0.0	0.0	0.0	0.0	7.424693156643958	5.47646032127081	3.7482102336051892	1.2606236801307928	1.3213659292514301	1.2945028101317064	11.306076913756995	15.375742764004336	15.334994386720236	8.415482464454222	3.7620177837458564	5.136002309800039	4.275257209317735	5.458768763868845	4.66658708555397	2.0696129546627953	1.7874699587733356	1.4710849081834478	2.973630677247958	4.440582153567747	16.58028345090812	-2066.174093711724	-505.67017252941577	-358.59337530680847
