state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(mink-true)	tmrca(mink-false)	age(mink-true)	age(mink-false)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(C_AA075371.1_2022)	age(C_AA075373.1_2022)	age(C_AA085193.1_2022)	age(C_AA085190.1_2022)	age(C_AA085191.1_2022)	age(C_AA085194.1_2014)	age(MN611520.1_2018-03)	age(OQ175231.1_2017)	age(OQ175264.1_2016)	age(OQ175288.1_2017)	age(OQ175290.1_2018)	age(OQ175292.1_2019)	age(OQ175293.1_2020)	age(OQ175294.1_2020)	age(OQ175295.1_2020)	age(OQ175296.1_2020)	age(OQ175297.1_2020)	age(OQ175298.1_2020)	age(OQ175299.1_2020)	age(OQ175300.1_2010)	age(OQ175301.1_2019)	age(OQ715761.1_2017)	age(EF065510.1_2006)	age(NC_009020.1_2006)	age(KJ473820.1_2013)	age(MZ328297.1_2016)	age(OQ175287.1_2016)	age(OQ175289.1_2017)	treeLikelihood	branchRates	coalescent
700000	-5385.94313378672	-684.7612989369078	-4701.181834849812	80.80311322555193	1941.196886774448	1060.0526301552284	16.75632484879833	0.2130833536737675	2005.2436751512016	2005.2436751512016	176.33216322578897	0.49811846221519107	1.9548441582965954	0.5925297770335289	0.13534382941726225	2.5003225002625653	0.318841272774842	0.2373352346018969	0.17847218985419142	0.22735090304760014	0.35684167249631193	0.20889376371475815	0.00148553374762384	9.690479713621901E-4	0.0015358766283992257	0.5848253577139277	0.043410362036723896	0.0	0.0	0.0	0.0	0.0	7.839935329138768	3.819632591393357	4.728419301767047	5.323886142343804	4.3818902261574815	3.634794182369162	2.0779505344818574	1.1671318996307807	1.76550210493195	1.458681008420513	1.0379097659543628	1.5542072972263266	1.1990344681280438	1.7388205418855582	11.981691223864123	2.6805354970770026	4.245427385427246	15.381048502908524	15.930421291028491	8.803623175245875	5.142748302595131	5.71379033571687	4.401126389829614	-4701.181834849812	-394.0056396740822	-287.3977910190726
1400000	-5356.044429626261	-684.4912081461026	-4671.553221480159	177.29287602415724	1844.7071239758427	1345.5242312314388	13.870837939094237	0.544282355707745	2008.1291620609059	2008.1291620609059	236.9224493472197	0.3671159575196234	2.004988389545659	0.5762094332615063	0.15995948966096762	2.678285821801674	0.2134409082105467	0.24846342706861946	0.1716103795243709	0.21786246686611138	0.3620637265408996	0.1702993550517687	0.001237011180491226	6.479391278101869E-4	0.0011149492018885806	0.5536438363896844	-0.21619576980036326	0.0	0.0	0.0	0.0	0.0	7.936463089055108	3.775519404118239	4.655372968776517	5.27535235540172	4.4118329156898	3.3944373761065036	2.621764191390314	1.1877632203501802	1.527176109210763	1.5454659510953583	1.5272475252866418	1.3661408684898646	1.9705631955499006	1.3417204965249923	11.749789180960486	2.1069552450847975	4.48446354667232	15.826930138597131	15.901678797763417	8.113011295398659	5.753945954311802	5.716275721870678	4.875266624479686	-4671.553221480159	-394.0056396740822	-288.0729543191404
2100000	-5364.839599355676	-679.7885558588885	-4685.051043496787	107.41381385434495	1914.5861861456551	1035.4827907142567	13.384912449309619	0.14928160108009583	2008.6150875506903	2008.6150875506903	249.3701747857966	0.37050141008680765	2.1469580970395286	0.5254208996587808	0.08041477656663854	2.600625111273337	0.27607970537488946	0.2233342320185608	0.18606466715539435	0.21376579550420122	0.3768353053218444	0.16811191138797374	0.001583540589190115	8.07740816063293E-4	0.001633092452346544	0.49500911231634914	-0.06674590936410667	0.0	0.0	0.0	0.0	0.0	7.185087409718307	3.7576458545346068	4.8759561079170055	5.031234197170885	4.800810164771731	3.8981705300037666	2.4934738546366364	1.283159830519705	1.0619270282944884	1.2907485161248358	1.875143077093968	1.887251301061983	1.0872176105333473	1.804839629125616	11.353894479393437	2.3521908278917727	4.579659273562525	15.808698929746594	15.867261550841834	8.18757332696937	5.433531290481202	5.211383993360886	4.253404028007867	-4685.051043496787	-394.0056396740822	-282.8580774501816
2800000	-5376.069533714018	-687.2038691480514	-4688.865664565967	159.66491465746185	1862.3350853425382	1286.1803187651008	18.88768938442176	1.0325481254281021	2003.1123106155783	2003.1123106155783	236.26797192432332	0.41617598865404976	1.9905010924240298	0.48415766930043747	0.07461096548292286	2.7729551627527496	0.2615991213857959	0.2589105499530349	0.18187039839214456	0.22012793285651852	0.33909111879830206	0.1667732769661546	0.001225518644406834	5.38273872174734E-4	0.0011931903768387716	0.4595532020746573	-0.0058238428637819376	0.0	0.0	0.0	0.0	0.0	7.522306509238334	3.824272212655942	4.171490720895113	5.381001651873364	4.904120963748075	3.0005208341873075	2.0203800196901804	1.5884105157798092	1.584083223574018	1.2386262331406048	1.6428903204613394	1.6391727707631771	1.933133279724819	1.0683888770507792	11.31720388425781	2.3834360094829736	4.698459853259692	15.26609940408107	15.224585217203119	8.348159831143493	5.938557204284113	5.868869686018906	4.687669206287984	-4688.865664565967	-394.0056396740822	-290.80048918200026
3500000	-5372.938583332204	-696.4106855796082	-4676.527897752596	189.37432899274887	1832.6256710072512	1514.957000257119	17.237843533097323	3.6920856864391176	2004.7621564669028	2004.7621564669028	425.72355480025664	0.3307884217190624	1.9928758617510727	0.5468301996711871	0.04215098607299517	2.88049316909035	0.20686136169532227	0.26724183295364223	0.18876919661203362	0.20932847901665402	0.33466049141766946	0.16251793782381746	0.001150424675246018	5.784065478318881E-4	0.0010626354575877088	0.5158803172174726	0.05779107112599997	0.0	0.0	0.0	0.0	0.0	7.25819556903531	3.812171036486732	4.43263954773147	5.435256376475905	4.404521952674212	3.342754503096021	2.114006079249772	1.2920286423934417	1.8653349435257134	1.2685000253046437	1.1381645825240463	1.3830696916380738	1.1269002484192434	1.6529539404506661	11.136958887743436	2.488573126024721	4.331999061565835	15.453729266111242	15.788159583589133	8.561715869846633	5.837713644414292	5.77651450684881	4.396519196864987	-4676.527897752596	-394.0056396740822	-300.0500691089568
4200000	-5403.891175056996	-719.4267024403773	-4684.464472616619	447.4551400548762	1574.5448599451238	2766.8420452068603	34.15109440890644	4.079215873125498	1987.8489055910936	1987.8489055910936	688.3936957159232	0.3385902532508735	1.7550033438458126	0.5236447941701751	0.09512361275334567	3.036278935984317	0.2513590599954632	0.25251231399462676	0.16938821416499633	0.24683014214759075	0.3312693296927858	0.1560547224162095	6.968337997842547E-4	4.28908724559052E-4	5.871255991705155E-4	0.5675124570593124	0.12411026159756888	0.0	0.0	0.0	0.0	0.0	7.694873037769716	3.7622331093021972	4.517967728144965	5.206553642807262	4.905531612476662	3.0015850936049073	2.447772173193264	1.3418426981402474	1.4482735515189504	1.4755710183528619	1.2893390960816788	1.9867308720007997	1.5608227348811798	1.6682226285461286	11.689882613019057	2.380570229114366	4.5846914985626	15.175734551294433	15.445092739010626	8.152078652325198	5.9294953128520005	5.841839615375807	4.329936837233774	-4684.464472616619	-394.0056396740822	-321.8950294820765
4900000	-5385.211033660394	-701.1136336128682	-4684.097400047525	314.11831764801667	1707.8816823519833	1918.239599258672	23.49174507570961	1.3007253133703855	1998.5082549242904	1998.5082549242904	449.8772459711606	0.4140798432658149	1.6327998959164647	0.4871520648164641	0.10272563000832087	3.140883253158196	0.2223593128347299	0.25699042671683076	0.16932658228831712	0.23477927517998134	0.3389037158148694	0.1645344658472075	9.049791341030693E-4	3.151188408214364E-4	7.591971860132073E-4	0.3450445544155472	0.006443833561915308	0.0	0.0	0.0	0.0	0.0	7.286976341978194	3.828766326406312	4.236128761775184	5.395684919845876	4.450009090805269	3.86549321879929	2.390306607563768	1.0285494063560376	1.7906847690112913	1.5588739888989043	1.5238613749477294	1.1666649893443282	1.2359369779168579	1.0335762275801619	11.929329786330406	2.3838682049035835	4.5964872531076155	15.395594923258656	15.944761411496863	8.07796202518356	5.0620303207768576	5.099564254995583	4.935427742740575	-4684.097400047525	-394.0056396740822	-304.703822405439
5600000	-5396.676852230408	-714.9479254671169	-4681.728926763291	197.11760021769896	1824.882399782301	2222.1399320336113	25.40717360439579	0.07105163488553126	1996.592826395604	1996.592826395604	425.8203988318994	0.44152010832178895	1.4546351183832755	0.4293892722631582	0.02276733484803886	3.3723161229911134	0.279372043192624	0.26176732307313244	0.18104356449582645	0.22154250095675604	0.3356466114742823	0.1644009221287276	6.907515100830963E-4	4.7328882904566777E-4	7.105098213754223E-4	0.7696549576591675	0.16220314616674425	0.0	0.0	0.0	0.0	0.0	7.831042259462228	3.7894650628533944	4.5061109082220625	5.212480143747339	4.103265348194034	3.9857767315483055	2.2452686373300437	1.2967589154431531	1.7639600958949448	1.9030770989466634	1.2317632701319414	1.5498897509195542	1.3164452260225215	1.5582564662548493	11.754197393875419	2.1501152147203157	4.794568064689836	15.384864990838524	15.617972451346434	8.776247684483161	5.802029770321655	5.51872191881019	4.66454999628949	-4681.728926763291	-394.0056396740822	-318.4375677917601
6300000	-5384.499478306143	-700.9246050565636	-4683.5748732495795	231.03501337394474	1790.9649866260552	1848.5879084634498	20.720256057348596	1.1007907952036873	2001.2797439426513	2001.2797439426513	395.0732227995143	0.5593650816210286	1.560109263875424	0.5999878438805617	0.1186348972498481	2.9717093695902017	0.1901935437829374	0.23886689097639216	0.16095038131426267	0.25634864435349886	0.3438340833558438	0.16849126266069403	9.95658284676623E-4	5.201375720638152E-4	8.789470106704302E-4	0.5834640629666321	0.032415163911048525	0.0	0.0	0.0	0.0	0.0	7.854116781404133	3.7915671266700226	4.4627384161495245	5.0048316000764155	4.290755492308702	3.196543721940442	2.3824228577774966	1.1874215411308837	1.1719039900860917	1.822597961279702	1.8907692232614317	1.8510498834501838	1.881943390642326	1.5778849672571629	11.959869814118303	2.375329143318767	4.9924137613158495	15.36969384495531	15.081510923982577	8.636868068131614	5.655672520391107	5.462633629923014	4.3863799831280375	-4683.5748732495795	-394.0056396740822	-304.6770640254073
7000000	-5384.3162706612775	-703.6535346415037	-4680.662736019774	205.75752999441377	1816.2424700055863	1746.453548994773	23.707260124727135	0.3101590790672241	1998.292739875273	1998.292739875273	435.14760767023074	0.4371886704953514	1.7764523341676994	0.44495028738447756	0.1481926010591652	2.91115381281096	0.2820622940823401	0.2615460237360872	0.16907912540451386	0.20949417252781743	0.35988067833157894	0.15885039127525263	9.632103138847889E-4	5.094914111036408E-4	9.574745893271993E-4	0.46130610319541654	0.06560314773484924	0.0	0.0	0.0	0.0	0.0	7.1247148569932195	3.768945393366003	4.214662339425614	5.344551839826868	4.936136589230154	3.5404577450958334	2.8354895296060088	1.7371850137587344	1.9924730354045868	1.6225661984455528	1.8555704906609451	1.8657326810834887	1.1697156172413894	1.2580694041179994	11.149280656347482	2.394159709072331	4.150615105528533	15.999951618535183	15.249308987386605	8.3735939617813	5.987695022371419	5.203502495756862	4.968767038155676	-4680.662736019774	-394.0056396740822	-307.31544335711476
